Date,Region,Disease,Temperature_C,Rainfall_mm,Humidity_Percent,Population_Density,Case_Count
2024-03-23,Oceania,Measles,35.51,139.53,74.97,1000,44
2024-03-24,Africa,Typhoid,38.95,96.46,69.39,1000,20
2024-03-25,Middle East,Dengue,38.89,99.31,75.0,5000,40
2024-03-26,South America,Cholera,37.52,116.4,78.81,500,25
2024-03-27,Southeast Asia,Cholera,33.82,72.33,88.08,500,17
2024-03-28,Oceania,Typhoid,38.65,145.64,84.99,500,29
2024-03-29,Middle East,Dengue,36.21,99.27,75.48,300,51
2024-03-30,Middle East,COVID-19,31.46,135.63,77.68,2000,38
2024-03-31,Africa,COVID-19,35.85,92.23,82.93,150,27
2024-04-01,Southeast Asia,Dengue,36.27,99.62,78.62,50,74
2024-04-02,South America,Dengue,30.66,119.67,80.56,500,54
2024-04-03,South America,COVID-19,34.71,154.68,81.16,5000,50
2024-04-04,Europe,Influenza,34.89,132.76,81.35,1000,52
2024-04-05,Oceania,Dengue,33.26,110.76,83.53,500,48
2024-04-06,Oceania,Measles,27.14,165.42,75.31,5000,40
2024-04-07,North America,Tuberculosis,34.66,145.71,81.54,1000,20
2024-04-08,Africa,COVID-19,35.2,132.21,81.68,50,38
2024-04-09,Asia,Malaria,30.85,172.58,75.31,2000,84
2024-04-10,Southeast Asia,Cholera,34.76,195.15,76.87,5000,41
2024-04-11,South America,COVID-19,33.6,130.9,81.99,5000,19
2024-04-12,Oceania,Dengue,30.5,107.97,82.74,5000,73
2024-04-13,Africa,Cholera,33.35,134.94,78.34,5000,46
2024-04-14,Middle East,Influenza,30.88,147.15,82.87,1000,40
2024-04-15,Africa,Influenza,34.23,170.03,64.47,150,39
2024-04-16,Africa,Tuberculosis,31.7,85.08,80.55,300,32
2024-04-17,Oceania,Influenza,33.25,168.59,86.05,150,46
2024-04-18,Europe,Measles,38.58,162.26,78.37,50,15
2024-04-19,Europe,Influenza,32.92,114.7,88.85,50,31
2024-04-20,Asia,Measles,34.03,156.54,78.21,500,50
2024-04-21,Southeast Asia,COVID-19,31.79,145.84,74.28,150,20
2024-04-22,Oceania,Tuberculosis,31.82,138.89,75.84,2000,18
2024-04-23,Oceania,Dengue,29.44,137.51,70.47,50,70
2024-04-24,Europe,Malaria,33.91,96.27,76.44,5000,35
2024-04-25,North America,Dengue,34.62,180.21,68.61,300,73
2024-04-26,Southeast Asia,Measles,33.18,160.14,79.06,500,26
2024-04-27,Southeast Asia,Measles,32.7,116.12,83.37,300,34
2024-04-28,Asia,Dengue,39.36,138.18,74.45,300,32
2024-04-29,Middle East,Dengue,28.25,92.48,79.33,300,50
2024-04-30,Southeast Asia,Tuberculosis,28.92,166.85,75.58,50,23
2024-05-01,Asia,Measles,34.84,196.19,71.16,1000,24
2024-05-02,North America,Influenza,23.54,147.71,71.44,150,27
2024-05-03,Africa,Cholera,29.61,171.59,71.38,5000,33
2024-05-04,Europe,Tuberculosis,30.51,182.54,67.05,300,32
2024-05-05,Oceania,Dengue,29.7,169.85,76.04,50,71
2024-05-06,Southeast Asia,Measles,32.86,177.9,69.44,150,37
2024-05-07,Europe,Measles,26.57,172.54,72.33,1000,35
2024-05-08,Asia,COVID-19,29.61,112.83,69.76,50,36
2024-05-09,Middle East,Influenza,30.48,138.45,78.83,500,26
2024-05-10,North America,Typhoid,32.91,182.1,69.27,50,63
2024-05-11,Oceania,Measles,26.42,196.86,77.5,1000,30
2024-05-12,Middle East,Measles,34.18,161.78,73.94,300,35
2024-05-13,South America,Measles,29.6,193.61,76.47,50,16
2024-05-14,Oceania,Malaria,33.91,119.41,77.66,5000,70
2024-05-15,Southeast Asia,COVID-19,26.73,156.96,66.97,50,34
2024-05-16,Middle East,Dengue,29.08,192.67,79.05,150,104
2024-05-17,Middle East,Measles,28.31,163.01,64.08,1000,27
2024-05-18,South America,Measles,32.89,217.75,66.33,5000,31
2024-05-19,Africa,COVID-19,29.92,177.69,68.45,150,39
2024-05-20,Oceania,Malaria,28.58,168.85,75.23,50,66
2024-05-21,South America,Cholera,28.69,165.99,72.06,5000,36
2024-05-22,Oceania,COVID-19,29.22,217.24,75.3,2000,34
2024-05-23,Europe,Cholera,32.09,159.27,78.37,50,40
2024-05-24,Europe,Tuberculosis,29.68,182.71,64.65,150,15
2024-05-25,Europe,Malaria,26.42,173.57,81.16,5000,112
2024-05-26,South America,Malaria,31.91,184.31,63.49,5000,60
2024-05-27,Southeast Asia,Typhoid,27.64,150.66,71.66,5000,32
2024-05-28,Southeast Asia,COVID-19,24.06,191.72,67.14,5000,46
2024-05-29,Oceania,Malaria,36.22,141.7,59.85,500,54
2024-05-30,South America,Typhoid,33.3,228.03,66.35,500,58
2024-05-31,Africa,Tuberculosis,28.6,166.1,85.72,1000,12
2024-06-01,North America,COVID-19,25.76,194.03,70.43,1000,39
2024-06-02,South America,Tuberculosis,25.92,168.25,66.35,500,20
2024-06-03,Southeast Asia,Influenza,26.86,168.91,66.89,50,36
2024-06-04,Oceania,Tuberculosis,28.38,178.46,56.13,50,31
2024-06-05,South America,Measles,22.28,160.39,62.02,500,55
2024-06-06,North America,Typhoid,18.59,274.13,70.28,5000,66
2024-06-07,Asia,COVID-19,24.84,188.57,67.61,1000,46
2024-06-08,Southeast Asia,Malaria,26.67,182.69,64.01,50,66
2024-06-09,Southeast Asia,Dengue,24.42,214.01,67.97,5000,9
2024-06-10,Oceania,Dengue,26.97,185.84,64.91,1000,62
2024-06-11,Europe,Influenza,28.37,208.43,61.14,150,40
2024-06-12,Southeast Asia,Typhoid,22.09,138.61,61.87,1000,41
2024-06-13,Europe,COVID-19,27.86,195.39,68.63,300,42
2024-06-14,Africa,Measles,23.08,192.96,69.0,500,47
2024-06-15,Oceania,Influenza,28.57,201.25,66.76,5000,53
2024-06-16,Oceania,Dengue,24.92,153.54,64.18,300,47
2024-06-17,South America,Measles,22.97,175.66,61.04,300,35
2024-06-18,Africa,Malaria,19.32,186.4,65.01,300,52
2024-06-19,South America,Malaria,26.98,208.13,56.96,300,60
2024-06-20,Africa,Measles,22.69,151.8,69.15,150,36
2024-06-21,South America,Tuberculosis,24.21,119.88,68.18,1000,14
2024-06-22,Middle East,COVID-19,25.18,188.32,71.8,5000,25
2024-06-23,Europe,Dengue,15.94,185.52,74.0,2000,94
2024-06-24,Middle East,COVID-19,25.63,165.25,69.04,50,26
2024-06-25,Oceania,Tuberculosis,26.43,195.16,70.3,150,41
2024-06-26,Asia,COVID-19,26.18,164.73,64.87,5000,19
2024-06-27,Southeast Asia,Cholera,22.92,167.72,62.38,150,40
2024-06-28,Europe,Malaria,22.53,213.63,65.0,50,78
2024-06-29,Africa,Dengue,24.02,184.66,69.13,1000,51
2024-06-30,North America,COVID-19,23.03,170.89,58.27,5000,32
2024-07-01,Europe,Measles,18.57,195.51,58.81,150,43
2024-07-02,Europe,Malaria,22.55,165.16,59.45,5000,62
2024-07-03,Europe,Typhoid,20.8,151.8,45.31,50,33
2024-07-04,Middle East,COVID-19,24.27,197.07,62.33,2000,54
2024-07-05,Asia,Typhoid,20.27,175.2,54.41,1000,36
2024-07-06,Africa,Typhoid,21.85,205.4,56.8,150,39
2024-07-07,Asia,Tuberculosis,20.0,187.32,50.28,5000,6
2024-07-08,Southeast Asia,Cholera,18.35,132.66,54.96,300,30
2024-07-09,Southeast Asia,Typhoid,18.64,212.86,59.13,5000,54
2024-07-10,Africa,Measles,21.87,135.12,62.7,1000,39
2024-07-11,Middle East,Malaria,22.01,137.13,49.73,5000,69
2024-07-12,Asia,Malaria,21.13,142.22,53.15,5000,76
2024-07-13,Africa,Influenza,16.43,218.56,53.0,2000,52
2024-07-14,Southeast Asia,COVID-19,19.01,187.38,54.78,1000,39
2024-07-15,South America,Dengue,20.12,139.22,61.2,300,47
2024-07-16,South America,Malaria,19.31,139.45,44.69,300,52
2024-07-17,Southeast Asia,Malaria,27.24,192.82,57.4,5000,67
2024-07-18,Middle East,Dengue,20.07,185.7,51.6,150,93
2024-07-19,Southeast Asia,COVID-19,22.15,190.83,59.69,50,39
2024-07-20,Middle East,Influenza,22.02,187.04,55.73,500,32
2024-07-21,Oceania,Cholera,20.31,215.75,51.3,500,27
2024-07-22,South America,COVID-19,20.49,170.81,58.37,150,42
2024-07-23,North America,COVID-19,19.33,213.98,49.5,50,30
2024-07-24,Oceania,Malaria,19.69,119.99,56.62,150,74
2024-07-25,North America,Tuberculosis,20.06,176.2,51.2,5000,17
2024-07-26,Southeast Asia,Malaria,18.87,159.75,63.91,5000,72
2024-07-27,Southeast Asia,Typhoid,16.67,176.68,59.99,1000,54
2024-07-28,North America,Dengue,24.74,138.83,53.45,50,35
2024-07-29,Africa,Cholera,19.3,183.27,62.44,5000,43
2024-07-30,Europe,Measles,19.04,173.83,53.32,50,65
2024-07-31,Africa,Cholera,15.18,174.82,67.62,300,40
2024-08-01,South America,Influenza,15.77,129.28,51.11,150,59
2024-08-02,Middle East,Typhoid,9.7,186.0,44.89,50,38
2024-08-03,South America,Typhoid,15.05,157.66,44.02,1000,42
2024-08-04,North America,Cholera,22.41,99.1,52.96,2000,20
2024-08-05,Europe,Tuberculosis,17.62,140.57,48.8,500,24
2024-08-06,North America,COVID-19,21.75,134.27,55.61,150,24
2024-08-07,Middle East,Malaria,13.47,154.17,59.43,2000,65
2024-08-08,South America,COVID-19,15.4,139.98,45.76,50,50
2024-08-09,North America,Measles,18.99,126.44,49.66,5000,49
2024-08-10,Southeast Asia,Influenza,15.03,138.02,62.51,2000,41
2024-08-11,Middle East,COVID-19,15.26,120.57,55.73,300,40
2024-08-12,North America,COVID-19,14.39,179.64,59.11,5000,39
2024-08-13,South America,COVID-19,10.74,170.23,48.59,150,55
2024-08-14,South America,COVID-19,10.43,166.78,45.95,150,54
2024-08-15,North America,COVID-19,16.38,111.38,49.97,1000,51
2024-08-16,Oceania,Malaria,16.66,157.53,61.89,5000,32
2024-08-17,Southeast Asia,Typhoid,21.19,143.13,47.52,2000,20
2024-08-18,Europe,Malaria,15.77,167.65,51.37,50,92
2024-08-19,Southeast Asia,Influenza,11.99,139.64,45.75,300,49
2024-08-20,Asia,Influenza,19.0,127.38,40.0,5000,48
2024-08-21,Asia,Influenza,17.65,152.13,58.19,300,28
2024-08-22,Africa,Measles,18.38,175.78,43.12,5000,50
2024-08-23,Southeast Asia,Tuberculosis,14.83,137.55,53.75,50,18
2024-08-24,Asia,Tuberculosis,14.31,141.02,46.57,300,14
2024-08-25,North America,COVID-19,18.38,105.54,55.34,300,46
2024-08-26,South America,COVID-19,11.16,119.67,57.98,500,31
2024-08-27,Middle East,Typhoid,14.95,153.86,55.93,500,33
2024-08-28,Oceania,Malaria,14.55,182.67,60.7,500,87
2024-08-29,Southeast Asia,COVID-19,16.6,115.75,47.86,5000,54
2024-08-30,Africa,Dengue,17.59,182.05,55.26,2000,37
2024-08-31,Middle East,Dengue,19.5,110.06,50.09,500,50
2024-09-01,Europe,Tuberculosis,20.99,193.3,53.03,300,20
2024-09-02,South America,Dengue,16.6,126.63,48.4,300,78
2024-09-03,Africa,Tuberculosis,15.69,114.93,53.33,500,24
2024-09-04,Middle East,Malaria,17.52,81.48,47.21,2000,25
2024-09-05,Southeast Asia,COVID-19,16.32,123.37,52.29,500,63
2024-09-06,North America,COVID-19,14.98,120.06,44.54,1000,38
2024-09-07,Middle East,Tuberculosis,17.09,125.47,48.53,2000,21
2024-09-08,North America,Dengue,10.45,89.29,54.45,2000,45
2024-09-09,Middle East,COVID-19,16.5,101.49,50.04,1000,34
2024-09-10,Europe,Influenza,17.1,112.63,52.46,150,35
2024-09-11,Southeast Asia,Influenza,8.54,132.91,47.61,150,34
2024-09-12,South America,Cholera,17.08,88.24,55.3,5000,29
2024-09-13,Oceania,COVID-19,17.05,59.02,56.06,500,45
2024-09-14,North America,Malaria,13.89,104.3,41.12,2000,49
2024-09-15,Southeast Asia,COVID-19,11.91,59.42,42.39,300,59
2024-09-16,Southeast Asia,Dengue,13.11,146.01,47.32,1000,27
2024-09-17,Europe,COVID-19,11.65,137.07,49.22,500,37
2024-09-18,Oceania,Tuberculosis,15.48,115.05,55.59,150,30
2024-09-19,South America,Influenza,13.92,60.22,47.93,2000,48
2024-09-20,Europe,Typhoid,12.11,71.29,51.72,1000,19
2024-09-21,Middle East,Dengue,15.1,77.25,48.85,300,26
2024-09-22,Africa,Typhoid,17.67,131.06,40.77,150,22
2024-09-23,Africa,Typhoid,10.51,80.5,49.58,150,11
2024-09-24,South America,Malaria,12.23,69.88,51.04,5000,34
2024-09-25,South America,Typhoid,12.83,105.3,47.27,150,24
2024-09-26,Southeast Asia,Dengue,20.02,140.21,43.5,5000,70
2024-09-27,Oceania,COVID-19,17.43,65.55,54.09,2000,63
2024-09-28,South America,Tuberculosis,11.63,72.47,55.09,300,22
2024-09-29,Europe,Malaria,16.65,110.22,51.95,5000,27
2024-09-30,Oceania,Cholera,18.14,135.09,48.85,50,31
2024-10-01,Asia,Malaria,11.75,75.43,54.87,150,34
2024-10-02,Southeast Asia,Influenza,19.71,49.98,54.83,300,28
2024-10-03,Oceania,Typhoid,16.27,54.77,53.14,5000,16
2024-10-04,Europe,Dengue,15.95,84.78,49.83,50,20
2024-10-05,Africa,Measles,21.59,101.44,45.55,2000,49
2024-10-06,Southeast Asia,Measles,14.83,67.9,53.48,5000,44
2024-10-07,Middle East,Dengue,13.99,39.28,47.43,150,18
2024-10-08,Oceania,Dengue,16.14,38.53,55.42,500,35
2024-10-09,Southeast Asia,COVID-19,14.6,67.18,54.51,150,48
2024-10-10,Europe,Malaria,16.57,82.28,54.42,500,23
2024-10-11,North America,Dengue,18.95,86.62,48.19,1000,40
2024-10-12,Europe,Tuberculosis,18.39,53.72,57.37,150,37
2024-10-13,Europe,COVID-19,13.98,18.57,53.53,2000,54
2024-10-14,Asia,COVID-19,15.65,103.6,45.32,1000,52
2024-10-15,Africa,Dengue,14.52,111.58,61.97,300,35
2024-10-16,Asia,Tuberculosis,14.69,85.79,50.07,150,21
2024-10-17,Africa,Dengue,16.42,2.41,51.94,1000,11
2024-10-18,Europe,Malaria,14.86,103.31,45.73,150,54
2024-10-19,Oceania,Influenza,15.5,51.61,55.96,5000,52
2024-10-20,North America,Dengue,18.05,89.05,50.35,50,32
2024-10-21,Africa,Cholera,13.08,35.24,66.76,5000,19
2024-10-22,Middle East,Influenza,12.29,20.33,54.42,500,51
2024-10-23,Africa,Tuberculosis,17.99,52.35,51.38,500,23
2024-10-24,Asia,Measles,16.6,0.0,50.86,300,31
2024-10-25,Southeast Asia,Dengue,16.87,149.56,53.85,2000,52
2024-10-26,North America,Malaria,19.11,74.48,54.11,500,42
2024-10-27,Middle East,Typhoid,22.51,26.07,54.38,500,7
2024-10-28,Asia,COVID-19,18.01,32.44,49.92,1000,38
2024-10-29,Europe,COVID-19,19.27,87.55,45.78,5000,46
2024-10-30,Oceania,COVID-19,14.21,22.24,50.92,500,39
2024-10-31,Europe,COVID-19,23.62,72.99,45.12,1000,32
2024-11-01,South America,COVID-19,23.06,93.37,49.57,150,16
2024-11-02,Southeast Asia,Dengue,25.61,42.41,53.16,300,32
2024-11-03,Southeast Asia,Cholera,12.09,30.82,59.14,150,14
2024-11-04,South America,Influenza,16.96,33.29,52.87,300,45
2024-11-05,Middle East,Measles,17.31,18.47,52.52,150,49
2024-11-06,Europe,COVID-19,22.58,23.68,57.69,1000,22
2024-11-07,Oceania,Cholera,19.1,29.21,70.6,5000,8
2024-11-08,Europe,Typhoid,24.39,60.62,58.9,1000,26
2024-11-09,Southeast Asia,Typhoid,21.12,42.39,57.23,300,18
2024-11-10,Southeast Asia,Influenza,23.29,11.95,50.9,50,36
2024-11-11,Middle East,Typhoid,17.6,28.81,63.69,150,9
2024-11-12,Asia,COVID-19,19.87,32.46,61.74,50,13
2024-11-13,North America,Tuberculosis,18.18,37.06,63.5,500,18
2024-11-14,Southeast Asia,Tuberculosis,14.37,49.31,54.32,1000,13
2024-11-15,North America,Dengue,18.13,25.18,54.48,500,7
2024-11-16,Europe,Tuberculosis,22.69,68.96,60.76,2000,14
2024-11-17,Oceania,Measles,19.4,30.52,60.49,300,48
2024-11-18,North America,Measles,17.8,33.18,59.79,50,59
2024-11-19,Asia,COVID-19,22.11,54.39,57.92,1000,56
2024-11-20,Africa,Dengue,21.23,4.89,64.52,500,19
2024-11-21,Southeast Asia,Tuberculosis,18.67,16.33,58.98,5000,24
2024-11-22,South America,Malaria,20.59,40.06,66.0,50,34
2024-11-23,Middle East,COVID-19,20.57,58.96,52.34,5000,50
2024-11-24,Oceania,COVID-19,25.43,24.18,53.26,5000,34
2024-11-25,Europe,Cholera,16.73,7.18,55.65,1000,4
2024-11-26,Middle East,Influenza,20.05,57.79,52.96,50,58
2024-11-27,North America,Malaria,21.53,61.64,54.21,2000,41
2024-11-28,Oceania,Typhoid,16.72,57.43,58.36,1000,19
2024-11-29,Southeast Asia,Malaria,16.47,3.87,60.49,1000,10
2024-11-30,Europe,COVID-19,21.39,0.0,61.74,1000,25
2024-12-01,Oceania,Malaria,26.66,38.77,61.52,500,31
2024-12-02,Africa,COVID-19,25.78,3.83,59.96,1000,15
2024-12-03,Southeast Asia,Tuberculosis,26.05,0.0,65.48,500,20
2024-12-04,North America,COVID-19,27.04,10.94,63.35,300,44
2024-12-05,South America,Measles,26.01,29.48,67.35,1000,20
2024-12-06,Africa,Influenza,27.27,38.37,59.92,1000,34
2024-12-07,Southeast Asia,Tuberculosis,24.88,15.97,66.67,2000,32
2024-12-08,Asia,Influenza,28.25,0.0,68.11,1000,51
2024-12-09,Southeast Asia,Malaria,26.16,52.73,75.06,1000,40
2024-12-10,Middle East,Malaria,25.75,51.35,65.72,5000,30
2024-12-11,Asia,Influenza,23.95,66.9,60.91,1000,56
2024-12-12,South America,Cholera,26.5,0.0,66.84,50,1
2024-12-13,Southeast Asia,COVID-19,26.88,46.56,62.04,500,38
2024-12-14,Europe,Measles,30.86,4.83,59.71,2000,52
2024-12-15,Asia,Measles,30.89,20.11,70.06,1000,49
2024-12-16,Southeast Asia,Influenza,22.77,5.44,71.15,2000,61
2024-12-17,Europe,Cholera,26.69,0.0,74.94,1000,4
2024-12-18,Oceania,Typhoid,23.99,30.27,72.77,1000,14
2024-12-19,Middle East,COVID-19,26.24,33.9,65.22,150,43
2024-12-20,Southeast Asia,COVID-19,17.41,11.1,66.21,1000,27
2024-12-21,Oceania,Tuberculosis,26.16,13.87,73.78,1000,33
2024-12-22,Southeast Asia,Cholera,23.6,15.47,64.63,150,7
2024-12-23,Africa,Tuberculosis,25.59,0.0,59.35,150,26
2024-12-24,Africa,Tuberculosis,26.89,0.0,69.48,2000,18
2024-12-25,Asia,Typhoid,25.76,44.61,64.83,300,15
2024-12-26,Southeast Asia,COVID-19,23.45,14.11,63.97,1000,30
2024-12-27,Africa,Tuberculosis,24.47,0.0,62.54,50,20
2024-12-28,Middle East,Measles,24.23,12.76,64.69,5000,49
2024-12-29,Oceania,Malaria,27.62,0.51,58.98,300,10
2024-12-30,North America,Tuberculosis,23.54,9.44,61.15,2000,13
2024-12-31,South America,COVID-19,23.63,25.44,67.98,500,32
2025-01-01,Africa,Typhoid,28.76,2.92,72.34,150,4
2025-01-02,Asia,Tuberculosis,31.72,0.0,70.7,1000,25
2025-01-03,Africa,Malaria,30.55,111.51,74.25,50,34
2025-01-04,Asia,Cholera,29.71,0.0,72.1,50,3
2025-01-05,Asia,Cholera,32.75,14.23,71.92,50,6
2025-01-06,South America,Measles,35.22,21.08,81.66,300,40
2025-01-07,Southeast Asia,Dengue,31.45,41.78,74.47,2000,12
2025-01-08,Europe,Influenza,29.16,56.07,72.26,1000,21
2025-01-09,Europe,Measles,29.84,81.84,78.73,2000,36
2025-01-10,Southeast Asia,Typhoid,32.85,19.72,63.98,2000,7
2025-01-11,Asia,Tuberculosis,34.69,22.5,71.28,300,21
2025-01-12,Africa,Influenza,35.71,79.5,83.59,5000,35
2025-01-13,South America,Cholera,30.89,0.0,79.88,1000,3
2025-01-14,North America,Malaria,30.65,0.0,69.56,500,12
2025-01-15,Europe,Influenza,28.18,14.54,69.76,5000,51
2025-01-16,Middle East,Typhoid,26.69,37.33,78.59,150,10
2025-01-17,Africa,Influenza,27.85,23.8,78.4,50,38
2025-01-18,Africa,Dengue,28.41,45.23,66.99,300,35
2025-01-19,Africa,Typhoid,31.23,21.48,68.31,2000,7
2025-01-20,Southeast Asia,Malaria,31.6,67.59,69.31,5000,41
2025-01-21,Southeast Asia,Tuberculosis,23.74,13.18,72.34,150,16
2025-01-22,South America,COVID-19,27.19,10.68,73.96,150,34
2025-01-23,Southeast Asia,Tuberculosis,23.29,0.0,69.47,2000,25
2025-01-24,Europe,Influenza,21.76,15.73,69.87,2000,58
2025-01-25,Oceania,Tuberculosis,28.84,42.21,73.21,1000,8
2025-01-26,Asia,Malaria,32.3,37.18,75.04,1000,60
2025-01-27,Middle East,Measles,23.75,82.46,71.06,1000,42
2025-01-28,Oceania,Dengue,29.86,17.99,69.65,500,23
2025-01-29,South America,Malaria,25.45,53.24,70.42,150,20
2025-01-30,Southeast Asia,COVID-19,28.65,68.43,69.82,150,39
2025-01-31,North America,Tuberculosis,27.81,53.46,75.93,500,35
2025-02-01,Asia,Typhoid,33.13,80.06,78.48,5000,32
2025-02-02,Africa,COVID-19,31.5,82.35,77.02,300,33
2025-02-03,North America,Tuberculosis,33.94,67.57,77.41,2000,24
2025-02-04,Oceania,Cholera,38.39,89.56,82.34,50,19
2025-02-05,South America,Typhoid,30.99,88.66,82.37,300,32
2025-02-06,Europe,Measles,31.85,53.11,69.79,2000,31
2025-02-07,Africa,Dengue,36.65,46.01,81.19,2000,29
2025-02-08,Africa,COVID-19,34.63,25.57,78.42,1000,3
2025-02-09,Asia,Cholera,33.1,11.09,84.02,150,8
2025-02-10,Southeast Asia,Malaria,35.06,105.63,73.25,500,74
2025-02-11,Oceania,Measles,36.46,52.9,83.67,2000,22
2025-02-12,Southeast Asia,Cholera,31.19,41.74,75.35,5000,10
2025-02-13,Asia,Dengue,37.33,52.23,79.75,1000,27
2025-02-14,Southeast Asia,COVID-19,28.2,68.1,68.43,50,35
2025-02-15,South America,Influenza,29.56,119.62,82.55,5000,41
2025-02-16,Asia,Malaria,37.45,34.61,80.71,150,29
2025-02-17,Oceania,Typhoid,34.45,98.17,81.65,50,26
2025-02-18,Asia,Typhoid,28.7,31.2,77.38,50,11
2025-02-19,Southeast Asia,Influenza,30.27,132.35,85.57,500,41
2025-02-20,Europe,Measles,33.88,53.63,73.23,500,34
2025-02-21,North America,Typhoid,34.43,22.75,79.66,2000,10
2025-02-22,Africa,Influenza,27.94,34.19,75.92,500,57
2025-02-23,Africa,Influenza,35.33,19.94,80.42,2000,18
2025-02-24,Asia,Dengue,36.91,45.87,77.52,50,43
2025-02-25,Middle East,COVID-19,29.8,18.09,75.07,2000,48
2025-02-26,South America,Influenza,29.1,0.0,75.73,50,41
2025-02-27,Southeast Asia,Influenza,37.26,46.11,75.93,300,42
2025-02-28,Middle East,Malaria,28.05,48.34,78.94,5000,34
2025-03-01,Europe,Measles,33.47,101.03,67.56,300,26
2025-03-02,Middle East,Typhoid,36.36,70.53,80.29,5000,24
2025-03-03,Middle East,Measles,33.97,105.11,75.19,50,31
2025-03-04,Europe,COVID-19,36.83,104.71,77.07,50,33
2025-03-05,Europe,Measles,37.14,38.5,85.8,1000,29
2025-03-06,Europe,Cholera,36.28,135.92,73.14,5000,27
2025-03-07,North America,Influenza,34.13,76.49,88.67,300,24
2025-03-08,Southeast Asia,Measles,33.33,106.13,73.99,1000,30
2025-03-09,Middle East,Cholera,35.95,90.01,79.53,150,19
2025-03-10,Southeast Asia,COVID-19,30.46,109.65,88.77,150,35
2025-03-11,Africa,Cholera,35.68,120.78,73.65,2000,45
2025-03-12,South America,Influenza,35.61,148.96,76.33,5000,57
2025-03-13,Middle East,Influenza,37.33,116.59,81.17,150,29
2025-03-14,Asia,Dengue,38.6,104.21,70.16,50,32
2025-03-15,North America,Typhoid,34.44,109.3,79.72,1000,37
2025-03-16,North America,Cholera,29.15,104.31,70.91,2000,32
2025-03-17,North America,Measles,34.72,112.59,75.68,500,45
2025-03-18,Asia,Cholera,38.13,117.51,79.35,5000,36
2025-03-19,North America,Malaria,32.88,125.67,88.25,1000,71
2025-03-20,Africa,Cholera,32.81,110.84,73.53,5000,34
2025-03-21,Oceania,COVID-19,36.35,43.91,74.19,150,29
2025-03-22,Africa,Malaria,34.1,63.72,81.94,2000,38
2025-03-23,Asia,Measles,34.42,77.33,85.24,300,49
2025-03-24,Africa,Influenza,33.55,81.63,82.46,1000,30
2025-03-25,Europe,Measles,34.58,122.19,70.45,1000,47
2025-03-26,Southeast Asia,Influenza,35.22,87.66,79.55,300,32
2025-03-27,Middle East,COVID-19,29.81,144.85,80.21,2000,42
2025-03-28,Middle East,Measles,37.85,69.37,82.37,150,28
2025-03-29,Africa,Measles,37.54,36.18,79.5,150,25
2025-03-30,Southeast Asia,Cholera,36.3,114.1,76.46,5000,23
2025-03-31,Asia,Tuberculosis,34.67,73.1,84.21,5000,20
2025-04-01,Europe,Typhoid,24.94,128.76,72.8,50,15
2025-04-02,Middle East,Measles,29.95,143.28,84.63,1000,39
2025-04-03,Europe,Measles,31.84,153.68,75.69,150,27
2025-04-04,Africa,Cholera,30.2,87.45,76.04,300,23
2025-04-05,South America,Typhoid,33.37,127.52,73.26,5000,39
2025-04-06,Oceania,Dengue,29.71,163.28,72.98,1000,50
2025-04-07,Asia,Influenza,29.26,124.96,82.87,300,41
2025-04-08,Middle East,Influenza,36.6,155.66,72.47,5000,33
2025-04-09,South America,Cholera,31.32,179.92,72.01,5000,55
2025-04-10,Asia,Typhoid,36.34,194.89,75.94,150,53
2025-04-11,Oceania,Tuberculosis,40.51,121.47,70.32,50,10
2025-04-12,Asia,Cholera,35.8,83.51,76.13,2000,25
2025-04-13,South America,Typhoid,34.22,152.76,79.1,150,49
2025-04-14,Asia,Measles,30.8,119.69,74.13,150,43
2025-04-15,Oceania,Tuberculosis,36.36,153.54,83.91,500,15
2025-04-16,Southeast Asia,COVID-19,38.66,185.7,81.67,300,47
2025-04-17,Africa,COVID-19,28.69,124.27,74.31,1000,44
2025-04-18,Southeast Asia,Typhoid,30.51,162.72,84.84,50,45
2025-04-19,Southeast Asia,COVID-19,34.51,110.36,73.76,150,45
2025-04-20,Oceania,COVID-19,36.0,138.83,75.9,500,12
2025-04-21,North America,Cholera,30.45,197.34,71.59,2000,48
